generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
296,0,2.25,0.04332531012775412,7.972446316938349
296,1,1.75,0.028050361044251064,7.892847843080554
296,2,3.25,0.04202925384188113,8.195765451425878
296,3,3.5,0.019903721533049434,7.7692648706637994
296,4,2.5,0.012914275134234402,6.800625657921057
296,5,2.75,0.028790964636178487,6.454529129621211
296,6,2.75,0.04531568228105907,7.310346706420145
296,7,2.75,0.06822810590631365,6.862936887096208
296,8,3.5,0.058785410109239024,6.955323845102564
296,9,1.75,0.029300129605628587,7.766310808398319
296,10,2.25,0.036752453249398256,7.982892130543471
296,11,3.5,0.023282725421218294,7.561755865323965
296,12,1.75,0.034762081096093314,8.445968584714665
296,13,4.75,0.0177744862062581,8.160343520895097
296,14,2.0,0.041936678392890205,8.800021815426348
296,15,3.5,0.047861507128309576,8.763839724457963
