generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
298,0,4.0,0.024763932605073133,8.089981856500192
298,1,3.25,0.03323458618774301,7.287803384062428
298,2,2.5,0.011016478429920385,7.475086246105868
298,3,2.25,0.008933530827624513,8.887883786492118
298,4,2.25,0.04230698018885392,7.483402386865027
298,5,3.5,0.03628957600444362,6.902972907201766
298,6,2.75,0.03841881133123495,8.280032915905203
298,7,1.5,0.038881688576189594,6.440334957550299
298,8,3.25,0.033512312534715795,8.071893991471727
298,9,2.0,0.056702462506943156,7.631611016158748
298,10,3.75,0.061192371783003144,6.751413286942075
298,11,2.5,0.013701166450657285,8.424654721659195
298,12,2.0,0.04193667839289021,7.929619069421729
298,13,2.75,0.04647287539344566,8.106343510841588
298,14,2.25,0.03642843917793001,7.962411830771126
298,15,2.75,0.03138307720792446,7.521765413547342
