generationNo,genotypeID,timeAlive,alive,groupingScore
326,0,24.78072916666586,0.4375,0.31355629611997143
326,1,26.284895833332477,0.4375,0.35222268507498217
326,2,28.958854166665667,0.5625,0.3777076886455606
326,3,25.265624999999172,0.5,0.2530201142585099
326,4,18.94114583333276,0.1875,0.17997203046893595
326,5,23.440104166665943,0.4375,0.24904784575101166
326,6,22.838541666666,0.3125,0.3446054510830755
326,7,24.938020833332512,0.5,0.2675702213758629
326,8,23.818229166665922,0.3125,0.2961050940252321
326,9,28.384374999998993,0.4375,0.34482861223518213
326,10,24.944270833332563,0.375,0.42059926208045695
326,11,25.132812499999144,0.5625,0.36213104022851705
326,12,23.50937499999929,0.3125,0.27627350630802194
326,13,21.172916666666026,0.3125,0.35277314925017855
326,14,22.634374999999356,0.3125,0.31348190906926926
326,15,25.07812499999916,0.625,0.382661866222328
