generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
269,0,3.5,0.017589335308276242,7.877404370612622
269,1,3.0,0.017496759859285317,9.266199090466845
269,2,1.25,0.021708942788372522,9.558305812673014
269,3,1.25,0.034808368820588784,9.190614717869908
269,4,2.75,0.018468802073690057,8.86137226968038
269,5,1.75,0.02022773560451768,8.2904423328599
269,6,2.75,0.018052212553230883,8.342843150310639
269,7,3.0,0.02351416404369561,9.242548337511455
269,8,2.25,0.004582484725050917,9.170544751792722
269,9,2.5,0.018561377522680986,9.609182348894567
269,10,4.0,0.019301981114608405,8.668094156315824
269,11,1.25,0.006989446398815034,9.942242007297711
269,12,2.25,0.01851508979818552,10.260784461408704
269,13,1.5,0.0058785410109239026,9.707159841039669
269,14,2.75,0.003841881133123496,8.166850840427648
269,15,2.5,0.02471764488057767,8.353477554696177
