generationNo,genotypeID,timeAlive,alive,groupingScore
333,0,24.212499999999245,0.375,0.2651303261128303
333,1,22.694270833332602,0.375,0.17333670554629851
333,2,30.69739583333223,0.6875,0.30854260890264223
333,3,23.92447916666588,0.5,0.2971465127350631
333,4,21.41145833333271,0.375,0.27346167579147823
333,5,28.389062499998992,0.6875,0.27433944298976437
333,6,26.045312499999117,0.5,0.2741906688883599
333,7,22.86197916666601,0.3125,0.27785051178290887
333,8,24.474479166665883,0.375,0.27621399666746016
333,9,24.10781249999924,0.4375,0.1671328255177339
333,10,24.263020833332508,0.5,0.2421149726255654
333,11,25.328124999999183,0.375,0.24223399190668887
333,12,22.020312499999278,0.3125,0.2203790764103785
333,13,25.266145833332537,0.375,0.2355540347536301
333,14,26.30156249999911,0.4375,0.3084830992620804
333,15,23.02447916666592,0.4375,0.2317602951678172
