generationNo,genotypeID,timeAlive,alive,groupingScore
343,0,23.07656249999918,0.5,0.17419959533444418
343,1,26.62187499999913,0.5,0.20809033563437276
343,2,23.05781249999928,0.4375,0.3228695548678886
343,3,27.665104166665735,0.5,0.3766662699357296
343,4,25.777083333332477,0.5625,0.26971256843608665
343,5,27.897395833332343,0.625,0.3542906450845037
343,6,26.214583333332456,0.5625,0.3997113782432754
343,7,28.08489583333235,0.5,0.35399309688169484
343,8,20.76458333333279,0.25,0.29031778148059983
343,9,27.965624999999044,0.5625,0.14920554629850036
343,10,25.45781249999916,0.3125,0.23759223994287076
343,11,26.11458333333247,0.5625,0.3518656272316115
343,12,19.94583333333274,0.3125,0.336527017376815
343,13,22.908333333332635,0.4375,0.37767793382527975
343,14,20.71041666666608,0.3125,0.27859438228993094
343,15,27.256249999999053,0.375,0.2574089502499405
