generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
353,0,2.0,0.02535110687931445,5.561164067518538
353,1,1.0,0.023327779100214233,5.530868666721394
353,2,3.5,0.0264817900499881,6.070832352979755
353,3,2.25,0.023863365865270172,6.9067383677608
353,4,1.5,0.04421566293739586,5.456046552586857
353,5,3.25,0.06391335396334206,6.062195718442719
353,6,2.75,0.06278267079266842,5.516230567466841
353,7,2.5,0.03826469888121876,7.510025173776832
353,8,1.0,0.011068793144489407,6.577965959809035
353,9,2.5,0.016841228278981196,6.718338575686793
353,10,2.5,0.01963818138538443,6.47541204438064
353,11,2.25,0.017317305403475362,5.836503848791747
353,12,1.75,0.048143299214472746,6.761012520672125
353,13,1.75,0.02725541537729112,6.339959612492649
353,14,2.75,0.03540823613425375,7.200805743610439
353,15,2.75,0.05099976196143775,7.2469194430296575
