generationNo,genotypeID,timeAlive,alive,groupingScore
250,0,33.454687499998734,0.5,0.4112201444177004
250,1,32.10989583333211,0.4375,0.40976208109609336
250,2,26.90624999999897,0.375,0.20709127939270508
250,3,27.943749999999017,0.375,0.2692904091834845
250,4,27.864062499998955,0.5,0.34173069801888534
250,5,26.29270833333243,0.3125,0.34089751897796705
250,6,25.134374999999153,0.25,0.28391733012405107
250,7,36.589062499998526,0.6875,0.422225050916497
250,8,24.26249999999917,0.375,0.22581466395112018
250,9,31.49270833333211,0.25,0.29827809664876875
250,10,41.2437499999983,0.6875,0.552571283095723
250,11,31.220833333332127,0.5,0.3790038881688576
250,12,34.669791666665304,0.5625,0.4153628957600444
250,13,31.985416666665454,0.5,0.3912007035734123
250,14,33.08437499999873,0.5,0.42754813923347534
250,15,28.12916666666568,0.375,0.37350722088502125
