generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
278,0,2.75,0.01180336974634327,7.995305513320609
278,1,2.25,0.0024069616737641174,7.56926630142165
278,2,3.25,0.014210331420107386,7.397473378075569
278,3,1.25,0.0050916496945010185,8.815986966300763
278,4,3.0,0.004628772449546381,7.201542005823003
278,5,2.0,0.013562303277170895,8.92102601541797
278,6,3.0,0.003564154786150713,9.60116408555359
278,7,2.25,0.01703388261433068,7.304774860177762
278,8,0.75,0.022588409553786336,8.60096390753532
278,9,2.25,0.02360673949268654,9.851282029062471
278,10,5.0,0.005647102388446583,7.394946016236061
278,11,4.0,0.003980744306609886,8.364380845348606
278,12,2.0,0.026152564339937047,7.756645990349732
278,13,2.5,0.022542121829290874,8.331283716505942
278,14,4.25,0.03494723199407517,6.177446786244586
278,15,2.75,0.030411034993519718,7.123630446543784
