generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
294,0,2.75,0.013701166450657287,9.298767196801863
294,1,1.75,0.021847805961858913,7.825470316293636
294,2,1.75,0.030087020922051472,8.546357098223986
294,3,4.75,0.02360673949268654,9.00326227041096
294,4,1.5,0.012451397889279762,7.800016413799559
294,5,3.25,0.04661173856693205,6.939143975639681
294,6,3.0,0.03777078318829846,8.478358859031802
294,7,2.5,0.021570079614886134,6.811304683654457
294,8,1.25,0.05119422329198296,6.870670599624628
294,9,3.0,0.04189039066839474,6.01631655306082
294,10,1.75,0.018191075726717274,7.54009435549475
294,11,3.5,0.027078318829846324,7.344878829552154
294,12,4.5,0.02189409368635438,7.11546965291728
294,13,2.25,0.021616367339381597,8.52302777332093
294,14,2.0,0.014765784114052952,8.184721793137234
294,15,2.0,0.010137011664506573,8.478978070744462
