generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
179,0,0.75,0.0,7.372903392285476,17.67499999999964,0.0
179,1,0.25,0.0,7.0709413102784,15.054166666666454,0.0
179,2,0.0,0.0,6.983318918169529,15.243749999999775,0.0
179,3,0.0,0.0,7.21595247208044,13.589583333333202,0.0
179,4,0.0,0.0001388631734863914,6.870399975412049,15.364583333333103,0.0
179,5,0.5,0.005276800592482873,7.2231094365165545,15.710416666666417,0.0
179,6,0.25,0.0,7.061970621761892,14.083333333333176,0.0
179,7,1.0,0.005137937418996482,7.230737697605736,13.779166666666526,0.0
179,8,0.0,0.0,7.050238867090776,14.158333333333172,0.0
179,9,0.25,0.0,7.017730062613243,14.899999999999796,0.0
179,10,0.25,0.0,7.1390302509407135,13.641666666666532,0.0
179,11,0.25,0.0,7.717149593470906,13.193749999999891,0.0
179,12,0.25,0.0,7.071188370880749,16.895833333333016,0.0
179,13,0.0,0.0,6.90807901190167,15.49374999999976,0.0
179,14,0.25,0.0,6.9237218354413335,15.002083333333122,0.0
179,15,0.0,0.0,6.284282756958797,14.706249999999805,0.0
