generationNo,genotypeID,timeAlive,alive,groupingScore
85,0,31.53593750000053,0.75,0.5261607142857143
85,1,27.68906250000017,0.5,0.48698660714285713
85,2,26.832812500000074,0.5,0.5117113095238095
85,3,28.2520833333334,0.5,0.5203869047619047
85,4,26.49479166666676,0.5,0.431547619047619
85,5,28.22369791666682,0.5625,0.3667559523809524
85,6,31.407291666666865,0.625,0.5506845238095238
85,7,28.262239583333194,0.4375,0.45662946428571427
85,8,23.72708333333355,0.5,0.32690476190476186
85,9,28.085416666666994,0.625,0.48078125
85,10,30.734635416666997,0.6875,0.4884747023809524
85,11,28.037239583333477,0.5,0.4203273809523809
85,12,27.336718750000017,0.375,0.44339285714285714
85,13,28.155468750000196,0.5,0.37857886904761906
85,14,26.9236979166667,0.5,0.49521577380952375
85,15,23.199739583333297,0.375,0.3948363095238095
