generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
85,0,1.0,0.0,2.6158349090313564,45.00833333333142,78.4458333333285
85,1,0.0,0.0,1.5163192630691498,45.00833333333142,30.237499999985282
85,2,0.0,0.0,2.205810730906134,45.00833333333142,30.520833333318507
85,3,2.0,0.0,1.1828879354767525,45.00833333333142,61.24166666665786
85,4,1.0,0.0,1.8233901059830593,45.00833333333142,51.71666666665688
85,5,0.0,0.0,1.709930888106924,45.00833333333142,29.104166666652333
85,6,1.0,0.0,1.1978618281416993,45.00833333333142,79.96666666666245
85,7,2.0,0.0,1.4482798144135778,45.00833333333142,65.84166666665901
85,8,0.0,0.029624143677096836,1.7221871488868163,45.00833333333142,29.25416666665228
85,9,1.0,0.0,1.7770976730213852,45.00833333333142,51.99166666665592
85,10,2.0,0.002406961673764118,1.3804959640626973,45.00833333333142,63.40833333332519
85,11,2.0,0.03203110535086095,1.6656375102722254,45.00833333333142,72.56666666666048
85,12,1.0,0.0,1.809937384032669,45.00833333333142,33.31666666665251
85,13,0.0,0.01351601555267543,1.7384067381163302,45.00833333333142,27.920833333319404
85,14,0.0,0.01351601555267543,1.5974984911967596,45.00833333333142,26.120833333320018
85,15,2.0,0.0,1.7289877475505404,45.00833333333142,80.73333333332897
85,16,1.0,0.0,1.8221476300461075,45.00833333333142,69.61249999999352
85,17,2.0,0.0,1.7182643312979486,45.00833333333142,74.29583333332822
85,18,0.0,0.0,1.936932200172437,45.00833333333142,22.037499999987638
85,19,0.0,0.0,1.663665655576185,45.00833333333142,26.887499999986424
85,20,1.0,0.0,2.253462672658462,45.00833333333142,52.791666666656255
85,21,0.0,0.0,2.4410412751774153,45.00833333333142,30.58749999998504
85,22,1.0,0.0,2.134449891210805,45.00833333333142,42.574999999987085
85,23,0.0,0.0,2.097062576884275,45.00833333333142,27.270833333319626
85,24,1.0,0.0,2.0507852730638363,45.00833333333142,68.36249999999306
85,25,0.0,0.0,1.9579365489063958,45.00833333333142,27.254166666652964
85,26,4.0,0.0,2.4637231700835547,45.00833333333142,62.141666666658466
85,27,1.0,0.0,1.1542661312475753,45.00833333333142,46.2708333333219
85,28,1.0,0.019996296982040362,1.9051917651749235,45.00833333333142,82.74166666666275
85,29,0.0,0.0,1.7427962221656326,45.00833333333142,31.470833333318193
85,30,0.0,0.0,2.189150428616367,45.00833333333142,31.75416666665143
85,31,2.0,0.019996296982040362,1.8703793299775326,45.00833333333142,79.12916666666194
