generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
70,0,2.0,0.0,1.6742768393202836,45.00833333333142,73.28749999999476
70,1,1.0,0.0,1.5973899091237498,45.00833333333142,64.25416666666027
70,2,0.0,0.0029624143677096835,1.8211196448141458,45.00833333333142,30.820833333318404
70,3,2.0,0.0029624143677096835,1.5074586764825006,45.00833333333142,56.949999999990425
70,4,3.0,0.0,1.590003933623044,45.00833333333142,85.4624999999967
70,5,0.0,0.0,1.3618064821180293,45.00833333333142,16.537499999989038
70,6,0.0,0.0,2.289455445251229,45.00833333333142,30.820833333318415
70,7,0.0,0.0,1.498023906613341,45.00833333333142,16.020833333323424
70,8,1.0,0.055174967598592854,1.5804047673096415,45.00833333333142,50.44166666665569
70,9,3.0,0.03943714127013516,1.7726304554300294,45.00833333333142,75.88749999999592
70,10,1.0,0.037400481392334754,1.88269028354521,45.00833333333142,80.18749999998758
70,11,3.0,0.028883540085169412,1.7227016459254507,45.00833333333142,63.74999999999204
70,12,2.0,0.01740418441029439,1.5842576216540056,45.00833333333142,81.19166666666268
70,13,7.0,0.01740418441029439,1.5970182325128846,45.00833333333142,70.32083333332702
70,14,0.0,0.0,1.42201180226647,45.00833333333142,24.187499999986354
70,15,1.0,0.0,1.622173765151065,45.00833333333142,61.95833333332679
70,16,2.0,0.017959637104239954,1.8472496377270744,45.00833333333142,78.42499999999512
70,17,0.0,0.032401407146824664,1.588514912103066,45.00833333333142,32.10416666665134
70,18,4.0,0.018329938900203666,1.5822133552562394,45.00833333333142,78.42916666666214
70,19,2.0,0.0,1.3690732688213847,45.00833333333142,67.52083333332615
70,20,4.0,0.019255693390112943,1.5042202669690548,45.00833333333142,73.88749999999408
70,21,2.0,0.019255693390112943,1.2736961121190324,45.00833333333142,81.28749999999577
70,22,0.0,0.0,1.875506053093274,45.00833333333142,18.654166666655875
70,23,1.0,0.0,1.4111312770458355,45.00833333333142,33.7749999999871
70,24,1.0,0.0,1.7636913559438343,45.00833333333142,52.941666666656474
70,25,3.0,0.0,1.4785735430877047,45.00833333333142,58.50416666665778
70,26,0.0,0.0,1.7426189509443035,45.00833333333142,12.154166666657897
70,27,5.0,0.0,1.3861570507619054,45.00833333333142,73.237499999994
70,28,1.0,0.08535456396963526,1.794375189119104,45.00833333333142,68.99166666666083
70,29,3.0,0.04832438437326421,1.38091203849573,45.00833333333142,91.22083333333134
70,30,1.0,0.006850583225328643,2.036691593908089,45.00833333333142,45.32083333332412
70,31,2.0,0.043880762821699684,1.7912169997007001,45.00833333333142,63.30833333332724
