generationNo,genotypeID,timeAlive,alive,groupingScore
202,0,25.411979166665816,0.1875,0.2382623729378437
202,1,30.494270833332138,0.4375,0.32033202799533406
202,2,33.00520833333203,0.3125,0.3174470921513081
202,3,32.72604166666544,0.3125,0.30876103982669556
202,4,30.170833333332183,0.25,0.3054595067488752
202,5,39.74843749999835,0.5,0.3553678553574404
202,6,34.97708333333199,0.375,0.38856023996000666
202,7,42.64427083333156,0.5625,0.36488710214964176
202,8,30.100520833332265,0.3125,0.247115064155974
202,9,40.52499999999834,0.5,0.2928470254957507
202,10,32.03697916666547,0.4375,0.3346004832527912
202,11,31.37135416666549,0.3125,0.27807865355774036
202,12,32.397916666665395,0.375,0.24605274120979834
202,13,27.05781249999899,0.25,0.2966797200466589
202,14,37.31145833333182,0.625,0.36135644059323446
202,15,35.47031249999863,0.4375,0.30699050158306945
