generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
305,0,2.75,0.017317305403475362,9.639077898787972
305,1,2.25,0.04076410378481314,8.613579567061581
305,2,2.5,0.02207807664841704,7.996559613616416
305,3,2.25,0.009343013568198048,7.695797262857412
305,4,1.25,0.0695667698167103,7.216752560044422
305,5,2.75,0.05457034039514401,7.386553414974701
305,6,2.75,0.02481552011425851,7.786104593973122
305,7,2.75,0.04356105689121638,7.6763590141187334
305,8,3.25,0.024458462270887885,7.053958935629851
305,9,2.5,0.04076410378481314,8.456994969239053
305,10,1.5,0.018150440371340157,7.835827835294369
305,11,2.75,0.012913592001904308,8.667366032450293
305,12,2.25,0.03891930492739824,8.798896408194913
305,13,2.25,0.03594382289930969,7.758503924463795
305,14,2.75,0.04290645084503689,8.251786544316015
305,15,2.75,0.048559866698405146,6.983178831603208
