generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
340,0,2.25,0.0379671506784099,5.825639218726887
340,1,3.0,0.05338014758390859,5.622215443127384
340,2,2.75,0.048738395620090455,5.644997408727512
340,3,1.25,0.06563913353963341,5.019635418551901
340,4,1.75,0.03695548678885979,6.980056876821678
340,5,1.5,0.027433944298976432,7.678199122116498
340,6,1.5,0.030825993810997383,7.761684610442983
340,7,4.0,0.023208759819090694,6.461837088567278
340,8,2.0,0.04707212568436086,7.159105386346457
340,9,2.5,0.04124018090930731,6.846782410451271
340,10,1.75,0.05956915020233278,5.9084955911371315
340,11,3.0,0.04778624137110212,5.310024039537403
340,12,2.75,0.01880504641751964,5.986034759559523
340,13,2.75,0.06028326588907403,6.790119132215468
340,14,2.25,0.03749107355391573,6.409336232283843
340,15,2.0,0.043918114734587003,6.670467908458039
