step,species,genotypeID,agentIndex,x,y,vx,vy,alive,msg0,msg1,receivedMessage0,receivedMessage1,move0,move1,nearestEnemyDist,nearestAllyDist,visibleEnemyCount,visibleAllyCount
0,predator,0,0,-14.921695709228516,-5.595818042755127,-9.191589924739674e-06,1.165279172710143e-05,True,-1.5622587203979492,2.330594301223755,0.0,0.0,-3.482086181640625,-0.047444701194763184,4.0,4.0,0,0
0,predator,1,1,-12.441332817077637,-18.605836868286133,-9.191589924739674e-06,1.165279172710143e-05,True,-5.975688457489014,-1.1966257095336914,0.0,0.0,3.0835165977478027,2.597560405731201,0.7129532694816589,4.0,2,0
0,predator,2,2,-17.96886444091797,3.015354871749878,-9.191589924739674e-06,1.165279172710143e-05,True,-0.9672531485557556,1.7985491752624512,0.0,0.0,-2.072922706604004,-3.021469831466675,4.0,4.0,0,0
0,predator,3,3,-1.9681406021118164,14.31718921661377,-9.191589924739674e-06,1.165279172710143e-05,True,1.9665544033050537,2.182774782180786,0.0,0.0,-6.3388166427612305,1.5901302099227905,4.0,4.0,0,0
0,prey,0,0,0.033846233040094376,-11.309659957885742,-6.829953781561926e-05,-2.3894801415735856e-05,True,-3.7986369132995605,0.020285725593566895,0.0,0.0,0.5068782567977905,-3.8078460693359375,4.0,2.774132013320923,0,1
0,prey,1,1,8.924880027770996,-0.44050878286361694,-6.829953781561926e-05,-2.3894801415735856e-05,True,-4.275430679321289,1.8812744617462158,0.0,0.0,5.2574028968811035,1.1995218992233276,4.0,3.603632688522339,0,1
0,prey,2,2,-16.740915298461914,-18.01518440246582,-6.829953781561926e-05,-2.3894801415735856e-05,True,-4.7491536140441895,7.072751045227051,0.0,0.0,11.505789756774902,-0.35042065382003784,4.0,4.0,0,0
0,prey,3,3,-12.484027862548828,-19.3175106048584,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.38911938667297363,-0.47770994901657104,0.0,0.0,2.703709125518799,-1.576202154159546,0.7129532694816589,3.030360221862793,1,1
0,prey,4,4,-15.24938678741455,15.927225112915039,-6.829953781561926e-05,-2.3894801415735856e-05,True,1.0932338237762451,3.3201851844787598,0.0,0.0,4.36075496673584,1.8380757570266724,4.0,1.0581510066986084,0,1
0,prey,5,5,-9.468823432922363,-19.620206832885742,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.0734267234802246,-4.180635929107666,0.0,0.0,7.190812110900879,-2.2643330097198486,3.1408212184906006,3.030360221862793,1,1
