generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
317,0,2.0,0.02535110687931445,8.456460511727338
317,1,2.75,0.029754820280885504,7.641270590396729
317,2,3.0,0.028148059985717688,8.840517726621083
317,3,2.0,0.031183051654368008,7.85543620728632
317,4,1.25,0.031123542013806235,7.565718695872513
317,5,2.25,0.047072125684360866,7.92956085878202
317,6,1.5,0.05314210902166151,7.933335867987746
317,7,2.5,0.02963580099976196,6.050306778359459
317,8,1.25,0.048797905260652225,6.985001174268822
317,9,1.5,0.03719352535110688,6.251813050110307
317,10,1.5,0.012735063080218996,6.76612718385072
317,11,2.0,0.04558438467031659,7.7436415390407465
317,12,3.0,0.032908831230659366,6.730725389709077
317,13,1.25,0.04409664365627232,6.552792238030326
317,14,1.25,0.06200904546536539,6.164127517978412
317,15,2.25,0.005712925493930017,5.918744967487335
