generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
261,0,1.75,0.03559526013701166,9.893968656108713
261,1,2.5,0.022218107757822625,8.983620528028952
261,2,4.0,0.02957785595260137,7.955647753478145
261,3,1.0,0.01694130716533975,8.923971248978576
261,4,3.25,0.043880762821699684,7.421212636842052
261,5,1.0,0.042168117015367525,8.327019394944937
261,6,1.25,0.04397333827069061,7.284866394307841
261,7,3.0,0.03291057211627477,7.876712244386817
261,8,4.75,0.025365673023514168,6.931892820030942
261,9,1.0,0.02605998889094612,7.796241940443184
261,10,1.75,0.05836882058877986,7.386508813856587
261,11,2.25,0.053045732271801524,7.802346563346407
261,12,3.25,0.019996296982040366,9.03261120896013
261,13,3.75,0.04230698018885391,6.5981017327752
261,14,2.5,0.03078133678948343,9.083758302034827
261,15,2.5,0.030411034993519714,9.889181482280494
