generationNo,genotypeID,timeAlive,alive,groupingScore
261,0,34.55781249999866,0.5,0.4130137937418996
261,1,26.38124999999909,0.375,0.40919505647102383
261,2,33.18124999999873,0.375,0.3081026661729309
261,3,24.441666666665856,0.3125,0.30210840585076837
261,4,35.61458333333195,0.4375,0.4225143491945936
261,5,30.875520833332185,0.3125,0.4184526013701167
261,6,27.640104166665687,0.3125,0.37548602110720236
261,7,25.631770833332503,0.125,0.40317765228661356
261,8,36.22291666666525,0.5625,0.4072625439733383
261,9,38.29635416666513,0.625,0.431285872986484
261,10,39.11354166666509,0.5625,0.44710470283280873
261,11,25.933333333332467,0.3125,0.275469820403629
261,12,27.47708333333238,0.375,0.3656151638585447
261,13,26.79895833333241,0.3125,0.29963201259026107
261,14,20.181249999999324,0.25,0.2730744306609887
261,15,29.196874999998908,0.375,0.4346880207369006
