generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
282,0,1.75,0.026152564339937047,8.273099691262015
282,1,2.25,0.056933901129420476,7.736755581913039
282,2,2.75,0.021338640992408814,8.028667640442418
282,3,2.75,0.03369746343269765,7.42200195677875
282,4,3.25,0.018191075726717274,5.776629976906163
282,5,2.5,0.014302906869098313,8.296088890634495
282,6,2.25,0.03355860025921126,7.381515308277924
282,7,2.25,0.02457878170709128,7.35978787666067
282,8,4.25,0.014302906869098315,6.06185046442707
282,9,1.25,0.01657100536937604,6.687914210576698
282,10,3.25,0.01300685058322533,7.2969199081765925
282,11,1.5,0.007868913164228846,7.884998295436168
282,12,3.0,0.013608591001666358,7.1163618686745025
282,13,3.25,0.010414738011479355,7.2735858908658715
282,14,1.25,0.012358822440288835,6.72434199116662
282,15,2.5,0.029809294575078686,6.689197033574748
