generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
26,0,0.5,22.219791666666048,0.19396870949824108,0.7573986849203564,0.0
26,1,1.125,19.80520833333277,0.23102203295685989,0.5612554157684218,12.187499999999964
26,2,1.125,20.387499999999484,0.18461858915015736,0.6392739218030483,2.623958333333063
26,3,1.5,16.574999999999633,0.1960979448250324,0.523445449854335,29.517708333331537
26,4,0.125,15.862499999999743,0.35192556933901126,0.37331809218787726,20.678645833331757
26,5,0.375,18.217708333332933,0.22481947787446768,0.5522928360121597,20.1859374999987
26,6,1.625,21.10208333333278,0.2000324014071468,0.4413350215033415,4.33281249999969
26,7,1.125,20.448958333332797,0.27284299203851137,0.491695314392115,10.36145833333255
26,8,0.125,17.953124999999623,0.2053786335863729,0.5352171761283975,12.13020833333233
26,9,0.75,14.690624999999656,0.16580262914275135,0.3693616760903623,41.58958333333213
26,10,1.25,18.208333333332867,0.1567765228661359,0.5347185755445809,13.505208333332922
26,11,0.625,18.65729166666625,0.3313275319385299,0.4811693887357162,10.041666666666028
26,12,1.5,19.352083333332878,0.366714497315312,0.5081170263835204,6.961458333332885
26,13,0.25,20.102083333332835,0.21757544899092762,0.5334567280613484,0.0
26,14,0.75,20.645833333332806,0.24870394371412702,0.4300377836255738,4.432291666666359
26,15,1.125,20.676041666666134,0.2575217552305129,0.4475668995385795,9.86614583333266
26,16,0.625,20.583333333332806,0.27529624143677095,0.5902384147673936,1.157812499999673
26,17,0.375,21.50416666666609,0.361183114238104,0.49649678185648377,0.0
26,18,0.0,15.788541666666335,0.22326883910386963,0.45864081970859,20.995833333332612
26,19,0.125,18.591666666666253,0.29478337344936123,0.6743842585298904,13.254687499999044
26,20,1.25,17.320833333332992,0.16899648213293836,0.4889148827247326,14.154166666665773
26,21,1.5,17.502083333332855,0.1515691538603962,0.45098506630007074,25.356770833332696
26,22,1.0,19.09895833333289,0.3218385484169598,0.5063467463687092,6.679687499999593
26,23,0.375,15.24895833333303,0.29473708572486573,0.4061671153393413,23.996354166665903
26,24,1.5,20.7020833333328,0.3358405850768376,0.66873079341614,8.684895833332257
26,25,0.125,16.577083333332965,0.20676726532123682,0.49031910174618526,22.953124999999112
26,26,0.375,16.834374999999625,0.29348731716348825,0.47396094007877954,17.90885416666599
26,27,0.5,22.819791666666013,0.13569246435845211,0.7078659122199691,0.0
26,28,0.875,23.247916666665994,0.2739307535641548,0.7405169816998776,0.0
26,29,0.0,15.701041666666386,0.33683577115349006,0.3735610667303676,21.12760416666505
26,30,0.375,19.45520833333287,0.28964543603036474,0.6199811002580317,6.539062499999371
26,31,1.0,19.75624999999952,0.30973430846139605,0.6746192076552983,4.5463541666660445
