generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
21,0,0.0,0.0,1.0708112305175417,45.00833333333142,32.48749999998465
21,1,0.0,0.0,1.7848006008833321,45.00833333333142,31.23749999998494
21,2,1.0,0.0,1.7734240795813474,45.00833333333142,57.362499999990305
21,3,2.0,0.0,1.1738293819878525,45.00833333333142,94.20416666666543
21,4,2.0,0.0355489724125162,2.0351264593314737,45.00833333333142,74.57083333332764
21,5,5.0,0.0,1.523682778669803,45.00833333333142,86.89583333333036
21,6,0.0,0.0355489724125162,1.0617266846277542,45.00833333333142,29.68749999998547
21,7,0.0,0.0,1.5578886516001837,45.00833333333142,32.13749999998467
21,8,1.0,0.024254767635623033,1.2757808322890822,45.00833333333142,83.87083333331847
21,9,1.0,0.0,1.8079640138587385,45.00833333333142,46.795833333321326
21,10,0.0,0.0,1.988648752776578,45.00833333333142,15.587499999988644
21,11,0.0,0.024254767635623033,1.3780332318534898,45.00833333333142,15.554166666654865
21,12,1.0,0.0,0.7452151046193677,45.00833333333142,32.2041666666514
21,13,0.0,0.0,1.0300403808075793,45.00833333333142,32.32083333331799
21,14,2.0,0.06795037955934086,1.3049219434743258,45.00833333333142,97.29999999999939
21,15,3.0,0.06795037955934086,1.424846577886585,45.00833333333142,94.32499999999871
21,16,0.0,0.01888539159414923,1.4984108782039707,40.69999999999833,0.0
21,17,1.0,0.01888539159414923,1.6092576466320048,45.00833333333142,38.58333333331946
21,18,0.0,0.0,1.6865854685344293,45.00833333333142,25.737499999986817
21,19,0.0,0.0,1.3198690436541802,45.00833333333142,32.470833333317984
21,20,0.0,0.0,1.9898732122812552,40.59999999999834,0.0
21,21,0.0,0.0,1.3804065703440762,45.00833333333142,31.704166666651446
21,22,0.0,0.0,1.243027728048878,45.00833333333142,28.720833333319074
21,23,1.0,0.0,1.2199348506497534,45.00833333333142,38.15833333331959
21,24,1.0,0.00925754489909276,1.2584587464968136,45.00833333333142,33.65833333331831
21,25,2.0,0.0,1.5528259227985894,45.00833333333142,53.662499999989464
21,26,2.0,0.00925754489909276,0.7673774494661422,45.00833333333142,92.3749999999983
21,27,0.0,0.0,1.163934895442859,45.00833333333142,31.804166666651412
21,28,0.0,0.0,1.4640942758621385,45.00833333333142,23.63749999998658
21,29,0.0,0.0,1.886691415349635,45.00833333333142,32.48749999998465
21,30,1.0,0.0,1.5698470396438564,45.00833333333142,64.69583333332533
21,31,3.0,0.0,1.2932719270516118,45.00833333333142,91.86249999999815
