generationNo,genotypeID,timeAlive,alive,groupingScore
219,0,35.72812499999861,0.25,0.32381061489751706
219,1,38.468749999998415,0.5625,0.2740584902516247
219,2,41.70624999999822,0.625,0.3462756207298784
219,3,30.557812499998853,0.3125,0.30540743209465093
219,4,37.880729166665084,0.4375,0.3225399933344443
219,5,34.52083333333198,0.5625,0.2634248458590235
219,6,36.116145833331906,0.4375,0.2997521246458924
219,7,29.795833333332265,0.3125,0.2867126312281286
219,8,37.103124999998506,0.4375,0.31815530744875853
219,9,34.394270833331944,0.4375,0.346744292617897
219,10,29.912499999998904,0.375,0.25430136643892687
219,11,30.626041666665486,0.375,0.2682365439093485
219,12,43.92499999999815,0.75,0.4035369105149142
219,13,31.225520833332155,0.375,0.22104649225129147
219,14,29.601041666665566,0.375,0.252812031328112
219,15,21.69635416666598,0.1875,0.18559406765539074
