generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
345,0,4.0,0.02505355867650559,5.171518887814611
345,1,3.0,0.013925255891454415,7.209471528309068
345,2,3.25,0.021959057367293502,7.072207411987474
345,3,1.25,0.016722208997857653,7.617008507182572
345,4,1.25,0.021542489883361104,5.881948014737679
345,5,1.5,0.02475601047369674,5.970235809148195
345,6,1.75,0.04350154725065461,5.416192924068659
345,7,3.0,0.023208759819090694,5.548957962015148
345,8,2.25,0.05552249464413235,6.139400196688015
345,9,1.75,0.01844798857414901,6.473501494793247
345,10,1.5,0.05885503451559152,5.741506189999978
345,11,1.75,0.014044275172577957,7.323705210653949
345,12,3.0,0.024339442989764343,7.023977192481893
345,13,2.5,0.021601999523922874,7.044097550188507
345,14,2.25,0.010235658176624612,6.554790058064833
345,15,2.25,0.02594620328493216,6.153079122099188
