generationNo,genotypeID,timeAlive,alive,groupingScore
245,0,31.632291666665477,0.5,0.4191237733753008
245,1,35.43802083333196,0.375,0.48258424365858177
245,2,34.878124999998626,0.375,0.48904138122569896
245,3,30.29895833333223,0.375,0.36949176078503976
245,4,31.16614583333216,0.4375,0.3958526198852064
245,5,32.70260416666542,0.5,0.3321144232549528
245,6,33.66822916666534,0.5625,0.3407702277356045
245,7,33.88749999999868,0.5625,0.3078712275504536
245,8,34.24010416666529,0.5,0.5085285132382892
245,9,36.31302083333191,0.5625,0.4972921681170154
245,10,35.495833333331916,0.5,0.3706605258285502
245,11,32.76666666666542,0.5,0.49061516385854465
245,12,38.08958333333182,0.5,0.5188391038696538
245,13,26.9776041666657,0.3125,0.3555012960562859
245,14,29.439062499998936,0.375,0.29867154230698023
245,15,34.409895833331966,0.375,0.4755137937418996
