generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
25,0,3.25,23.38854166666598,0.4615811886687651,0.6899113350888755,3.7598958333328842
25,1,0.375,13.996874999999795,0.21493704869468613,0.3799710247891189,30.321874999998393
25,2,0.0,19.78749999999952,0.32799481577485645,0.5053508042628068,1.0520833333330064
25,3,0.375,15.945833333332954,0.28388261433067946,0.4661893195028982,21.657812499999622
25,4,0.125,19.97083333333284,0.29413534530642477,0.5394704524992205,0.0
25,5,2.0,19.767708333332852,0.3085076837622663,0.4078262368795803,0.722395833333096
25,6,0.75,18.64270833333285,0.39839844473245695,0.3962831630190799,14.536458333332531
25,7,0.875,19.420833333332823,0.17559248287354196,0.5525417063892897,9.901041666666371
25,8,0.75,18.843749999999574,0.2599518607665247,0.6107418138478307,8.286458333332854
25,9,0.25,19.30416666666618,0.4087900388816886,0.5153678011640953,14.064062499998636
25,10,0.125,19.11770833333289,0.30568413256804294,0.5539977803760462,9.573958333332657
25,11,1.625,19.999999999999506,0.37032493982595815,0.5280787159870345,1.6718749999996643
25,12,0.5,21.288541666666102,0.25814663951120165,0.5361828624742121,0.0
25,13,1.25,22.346874999999372,0.31718663210516573,0.5479753227479214,0.0
25,14,0.125,16.96770833333295,0.39731068320681356,0.3862892839879314,14.646874999998872
25,15,1.25,20.963541666666117,0.4738242917978152,0.5346541226562336,6.006770833332709
25,16,0.125,19.135416666666224,0.34875486021107205,0.5448715392746055,3.9270833333326944
25,17,0.125,21.2354166666661,0.2574754675060174,0.8105889848688467,0.0
25,18,2.75,19.789583333332804,0.1817950379559341,0.6620168586217944,39.870312499999024
25,19,0.0,19.99374999999951,0.3918487317163488,0.5200414023845091,0.0
25,20,0.875,11.931249999999864,0.08165154600999813,0.3511801287069726,42.263541666664544
25,21,1.25,18.540624999999565,0.2797630068505832,0.5245019364653721,8.640624999999561
25,22,1.875,18.565624999999525,0.2526384002962414,0.6087763428067627,10.942708333333156
25,23,0.125,16.893749999999635,0.22347713386409923,0.4728884204040603,14.201041666666047
25,24,0.5,18.837499999999572,0.35007406035919275,0.5274909902786482,9.190624999998935
25,25,0.0,18.730208333332914,0.2955471209035364,0.6050277359420158,6.204687499999339
25,26,1.375,20.15833333333283,0.3564154786150713,0.6527062844474008,11.494791666665707
25,27,0.25,17.011458333332968,0.2661081281244214,0.5074199478412169,21.080729166665055
25,28,0.0,17.202083333332933,0.3095260137011664,0.5125233897855865,13.218749999999515
25,29,1.625,21.39583333333276,0.3050361044251065,0.5594461063756626,11.511979166665903
25,30,0.625,19.331249999999542,0.19996296982040362,0.5386275330017318,1.7010416666663342
25,31,0.0,16.611458333333033,0.2874930568413257,0.578546015028765,16.104166666665385
