generationNo,genotypeID,timeAlive,alive,groupingScore
258,0,25.135416666665726,0.375,0.4258239214960193
258,1,32.71927083333212,0.4375,0.4077369931494168
258,2,35.37395833333197,0.4375,0.3822324569524162
258,3,21.525520833332696,0.1875,0.28926356230327716
258,4,31.59583333333218,0.5,0.46842019996296974
258,5,32.284374999998754,0.3125,0.40431170153675244
258,6,32.23958333333211,0.4375,0.3740279577855953
258,7,31.867187499998792,0.4375,0.4069963895574894
258,8,29.17031249999893,0.3125,0.3626643214219589
258,9,30.518229166665535,0.4375,0.4131410849842621
258,10,35.79010416666528,0.5,0.5414159414923163
258,11,28.574999999998948,0.375,0.48578966857989264
258,12,34.401562499998604,0.5625,0.4011409924088132
258,13,31.138541666665503,0.375,0.3627568968709498
258,14,34.62552083333201,0.5625,0.47001712645806326
258,15,33.794270833332035,0.5,0.39371181262729127
