generationNo,genotypeID,timeAlive,alive,groupingScore
218,0,27.85520833333228,0.375,0.3399225129145143
218,1,31.98749999999875,0.3125,0.32540409931678055
218,2,40.74531249999833,0.625,0.390830694884186
218,3,30.551562499998834,0.3125,0.25782161306448925
218,4,30.13072916666556,0.3125,0.39664222629561735
218,5,36.47552083333187,0.375,0.37224004332611227
218,6,38.37552083333176,0.5,0.3832902849525079
218,7,34.12239583333202,0.3125,0.4068592734544243
218,8,32.74947916666537,0.5,0.31859273454424264
218,9,38.82656249999844,0.5625,0.393715630728212
218,10,35.015624999998614,0.4375,0.31468713547742044
218,11,29.030729166665584,0.25,0.3721775537410432
218,12,25.28958333333251,0.1875,0.3650120813197801
218,13,33.815104166665314,0.4375,0.34659848358606893
218,14,40.239062499998354,0.5625,0.405921929678387
218,15,30.853645833332227,0.25,0.3021892184635894
