generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
218,0,1.25,0.006373937677053824,8.968650767595504
218,1,2.0,0.004207632061323113,9.613232207386925
218,2,3.75,0.01687218796867189,10.179440470436894
218,3,2.5,0.01662222962839527,8.68586419580743
218,4,2.0,0.00862356273954341,10.404944670487644
218,5,3.0,0.029411764705882353,10.015402695963957
218,6,2.5,0.021954674220963172,9.943320369879626
218,7,2.5,0.01491418096983836,10.482156143604298
218,8,1.5,0.018038660223296116,8.358671596673872
218,9,1.75,0.007040493251124812,9.751811011807508
218,10,2.75,0.01491418096983836,8.614961467802505
218,11,3.5,0.010998166972171305,9.328999926301812
218,12,2.75,0.05103316113981003,9.415443916852734
218,13,2.25,0.013289451758040326,8.643038315449262
218,14,1.75,0.022371271454757542,10.101926671632517
218,15,3.0,0.051241459756707214,8.71989361044293
