generationNo,genotypeID,timeAlive,alive,groupingScore
130,0,31.341145833332195,0.3125,0.30684469255124147
130,1,34.12812499999867,0.4375,0.3490043326112315
130,2,39.16562499999834,0.625,0.32285244125979
130,3,35.44270833333192,0.375,0.31710339943342775
130,4,38.44114583333175,0.5,0.31228128645225794
130,5,39.36822916666505,0.5625,0.38116563906015655
130,6,28.660937499998962,0.375,0.25271829695050824
130,7,33.21458333333209,0.375,0.21167305449091817
130,8,33.3182291666654,0.25,0.34553616063989334
130,9,36.39843749999853,0.5,0.30412639560073323
130,10,33.387499999998646,0.5,0.29827320446592237
130,11,29.391666666665603,0.25,0.34417180469921677
130,12,28.42968749999899,0.25,0.27463131144809194
130,13,26.311979166665736,0.25,0.18589610064989168
130,14,33.58385416666537,0.4375,0.26698675220796536
130,15,38.827083333331736,0.5,0.3677199633394434
