generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
253,0,2.5,0.019625995186076654,9.719102154536404
253,1,1.5,0.014580633216071098,9.470553172541546
253,2,4.0,0.03846509905573042,8.215331293479743
253,3,2.0,0.06415478615071282,10.003490153524229
253,4,1.5,0.03156822810590631,8.483896550375308
253,5,1.5,0.027911497870764676,9.746776336149814
253,6,2.25,0.026708017033882613,7.869108713061097
253,7,3.0,0.035224958341047954,8.237505574130424
253,8,5.25,0.030457322718015184,6.703486794335128
253,9,1.75,0.018515089798185523,8.241593770001348
253,10,0.75,0.03170709127939271,8.636324863237345
253,11,1.25,0.02689316793186447,8.958069458825955
253,12,2.0,0.025689687094982407,9.327620202333005
253,13,2.0,0.03948342899463062,9.622432867903452
253,14,4.0,0.03642843917793001,8.297813852042253
253,15,1.75,0.03059618589150158,9.318682052897227
