generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
259,0,1.75,0.030688761340492504,8.28970319501003
259,1,2.75,0.020088872431031288,8.892690502140251
259,2,2.25,0.02092205147194964,9.058332678378235
259,3,4.0,0.02643029068690983,9.582942942638482
259,4,2.75,0.05526754304758378,9.241441792618279
259,5,2.75,0.04179781521940382,6.742939603189929
259,6,1.0,0.026106276615441584,8.547085062855704
259,7,2.25,0.04471394186261804,8.188402987255131
259,8,2.75,0.022171820033327162,10.338958651623368
259,9,3.0,0.01217367154230698,7.783081690483712
259,10,1.5,0.0199500092575449,8.526367712068604
259,11,3.0,0.01143306795037956,8.698174355009808
259,12,1.75,0.050638770598037404,7.553535952810954
259,13,1.75,0.0248102203295686,9.535106519043689
259,14,1.75,0.03915941492316238,8.736303792316988
259,15,3.0,0.02712460655434179,6.79418506582006
