generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
251,0,1.75,0.0393908535456397,8.584056119745782
251,1,1.5,0.018052212553230883,10.283232132391927
251,2,2.0,0.021292353267913348,9.998361001935818
251,3,1.75,0.0028698389187187556,10.627251267962887
251,4,2.0,0.021940381410849842,7.236728459506968
251,5,2.0,0.03749305684132568,8.150245878320561
251,6,1.5,0.024023329013145713,7.720574152864718
251,7,2.75,0.028883540085169412,8.202372223791304
251,8,2.5,0.013793741899648214,7.617350656779921
251,9,3.0,0.026337715237918904,7.265589409300716
251,10,2.25,0.01809850027772635,8.48606503464887
251,11,2.5,0.017126458063321606,8.128595376181352
251,12,2.0,0.006295130531383078,8.77690916370626
251,13,3.0,0.006758007776337715,9.238455187554846
251,14,1.75,0.020551749675985928,9.421658607751237
251,15,3.5,0.015182373634512128,7.469170692768048
