generationNo,genotypeID,timeAlive,alive,groupingScore
251,0,29.940624999998867,0.375,0.27508794667654135
251,1,32.633854166665415,0.4375,0.32796009998148495
251,2,31.7749999999988,0.5,0.2047074615811887
251,3,33.808333333332016,0.5625,0.40089798185521197
251,4,32.30416666666543,0.5,0.47205378633586376
251,5,29.910416666665583,0.3125,0.3460701721903351
251,6,22.991145833332595,0.1875,0.2759211257174597
251,7,30.25624999999887,0.5625,0.3662747639326051
251,8,35.52760416666529,0.5625,0.428867339381596
251,9,36.21927083333192,0.625,0.4389464913904833
251,10,31.898437499998796,0.4375,0.44848176263654876
251,11,28.205729166665606,0.4375,0.2642219033512313
251,12,27.420833333332382,0.375,0.4684201999629698
251,13,27.509374999999046,0.3125,0.42158859470468435
251,14,35.00208333333199,0.4375,0.4691955193482688
251,15,28.228645833332372,0.4375,0.45895436030364745
