generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
268,0,1.75,0.010738752082947603,9.16901953267601
268,1,3.5,0.007961488613219775,9.710173175736248
268,2,2.25,0.022912423625254582,10.450341114157373
268,3,3.75,0.027170894278837253,7.9826820595764145
268,4,2.0,0.012497685613775227,9.644583135452883
268,5,1.25,0.02652286613590076,9.029647823499708
268,6,3.75,0.0258285502684688,7.611668582581476
268,7,2.75,0.01374745417515275,7.524319958164557
268,8,2.0,0.02082947602295871,11.181395304485
268,9,3.25,0.0716071097944825,9.509896168021434
268,10,2.25,0.05244399185336049,9.03936348505659
268,11,2.5,0.03254027032031105,9.30016423446909
268,12,5.5,0.02485650805406406,8.995594274835483
268,13,2.0,0.052582855026846884,7.70451145861253
268,14,2.0,0.023143862247731902,8.642980457373051
268,15,2.75,0.05813738196630254,8.44138270389055
