generationNo,genotypeID,timeAlive,alive,groupingScore
279,0,28.312499999999016,0.375,0.3425175893353083
279,1,27.954687499999007,0.25,0.46876735789668583
279,2,27.923437499998972,0.375,0.4121343269764859
279,3,25.229687499999205,0.1875,0.32072764302906875
279,4,25.32291666666586,0.25,0.37282447694871323
279,5,28.34062499999899,0.25,0.3169667654138122
279,6,31.77656249999884,0.3125,0.41528189224217726
279,7,26.08802083333244,0.3125,0.38980049990742455
279,8,26.427083333332476,0.25,0.4180012960562859
279,9,26.693749999999106,0.3125,0.3263168857618959
279,10,28.24270833333234,0.375,0.3713548416959822
279,11,17.302083333332714,0.25,0.19320496204406593
279,12,27.04583333333243,0.25,0.33039020551749676
279,13,31.632812499998842,0.3125,0.36502499537122757
279,14,26.791145833332408,0.375,0.2806309016848732
279,15,24.193229166665866,0.1875,0.3350999814849102
