generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
211,0,1.75,0.01399766705549075,10.021377097294444
211,1,4.0,0.013539410098316947,7.779143241016076
211,2,2.0,0.014497583736043991,10.266474581909733
211,3,1.75,0.010998166972171304,10.347044467450509
211,4,2.5,0.04653391101483086,9.322086616307672
211,5,2.75,0.05057490418263622,7.811745602136561
211,6,1.5,0.024745875687385434,8.236366201729114
211,7,2.25,0.029370104982502917,9.703843142806868
211,8,1.75,0.03295284119313448,7.242002794503858
211,9,1.5,0.04757540409931678,8.734140254437943
211,10,1.25,0.019705049158473587,8.242668755931064
211,11,1.5,0.0413681053157807,9.279117164461987
211,12,3.25,0.012039660056657223,8.732557342853164
211,13,2.75,0.024787535410764873,9.946077305001033
211,14,2.5,0.020038326945509083,8.249217061770697
211,15,1.0,0.008998500249958338,10.51505921209078
