generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
39,0,1.0,0.0,1.1415798304724243,45.00833333333142,58.549999999990675
39,1,3.0,0.0,1.4135377498837096,45.00833333333142,50.31249999999441
39,2,2.0,0.0,1.5572518577767818,45.00833333333142,10.412499999993937
39,3,2.0,0.0,1.174397251917916,45.00833333333142,11.999999999990322
39,4,1.0,0.0,1.6910430897007251,45.00833333333142,35.18749999999122
39,5,0.0,0.0,0.9645166922511712,45.00833333333142,24.21249999998555
39,6,4.0,0.0,1.1003113126141166,45.00833333333142,65.8499999999973
39,7,3.0,0.0,1.2534110895479593,45.00833333333142,77.68749999999552
39,8,0.0,0.009072394001110906,1.0445056398711454,45.00833333333142,22.51249999998813
39,9,1.0,0.0,1.283146443512788,45.00833333333142,49.862499999991485
39,10,3.0,0.0014812071838548417,1.4978949513987818,45.00833333333142,69.31249999999864
39,11,3.0,0.010553601184965747,1.4157778527798024,45.00833333333142,32.262499999994105
39,12,1.0,0.004073319755600814,1.152621355525069,45.00833333333142,49.34999999999079
39,13,2.0,0.0,1.0801516190237457,45.00833333333142,33.862499999993624
39,14,2.0,0.004073319755600814,1.2721842776558405,45.00833333333142,57.59999999999202
39,15,1.0,0.0,1.3656874168881485,45.00833333333142,6.1374999999951685
39,16,3.0,0.020736900573967782,1.3634928753063251,45.00833333333142,57.77499999999079
39,17,2.0,0.01814478800222181,1.4536517016469626,45.00833333333142,28.16249999999998
39,18,1.0,0.0025921125717459728,0.8949593605197397,45.00833333333142,17.84999999998684
39,19,3.0,0.0,1.0057546512448463,45.00833333333142,78.77499999999512
39,20,6.0,0.0,1.1774520057425457,45.00833333333142,80.0624999999991
39,21,2.0,0.0,1.1531069367334945,45.00833333333142,21.32499999998911
39,22,3.0,0.0,1.012206562151734,45.00833333333142,38.63749999999411
39,23,4.0,0.0,1.2012366278193942,45.00833333333142,60.81250000000027
39,24,1.0,0.0,1.2256840355521859,45.00833333333142,55.21249999999063
39,25,10.0,0.043510461025735976,1.4035243067633132,45.00833333333142,82.32499999999739
39,26,2.0,0.029438992779114978,1.448042054367306,45.00833333333142,52.53749999999968
39,27,2.0,0.04295500833179041,1.5416431842529428,45.00833333333142,54.149999999990136
39,28,4.0,0.0,1.015644253802518,45.00833333333142,97.04999999999956
39,29,3.0,0.0,1.0065797087169979,45.00833333333142,89.32499999998991
39,30,3.0,0.0,1.0577649533061644,45.00833333333142,33.487499999988984
39,31,3.0,0.0,1.0799534203533971,45.00833333333142,96.37499999999996
