generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
168,0,0.75,0.0,7.54765917333386,17.214583333332996,0.0
168,1,0.5,0.0,7.163923112977608,16.335416666666383,0.0
168,2,0.0,0.0,7.214415594212081,14.935416666666459,0.0
168,3,0.0,0.0,7.354848330225259,13.889583333333185,0.0
168,4,0.0,0.0,7.047016639294471,14.368749999999824,0.0
168,5,0.25,0.0,7.009560638228655,14.439583333333154,0.0
168,6,0.0,0.0,7.272930833467768,13.960416666666514,0.0
168,7,0.0,0.0,7.017779997400686,13.262499999999887,0.0
168,8,0.25,0.0,7.006277415110292,17.414583333332985,0.0
168,9,0.5,0.0,7.319774720482641,17.704166666666303,0.0
168,10,0.0,0.0,7.014467757391083,15.947916666666401,0.0
168,11,0.0,0.0,7.018103726805755,15.218749999999776,0.0
168,12,0.25,0.0,6.760168206220802,16.96874999999968,0.0
168,13,0.5,0.012266246991297908,7.280258343600276,16.779166666666356,0.0
168,14,0.0,0.0,7.294859026007966,14.939583333333125,0.0
168,15,0.25,0.012266246991297908,6.826173853248433,13.999999999999845,0.0
