generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
238,0,2.0,0.011340492501388633,8.762306445513946
238,1,1.5,0.006433993704869469,11.106742622043509
238,2,3.75,0.030133308646546935,7.742460475922448
238,3,2.25,0.021940381410849842,7.329824643621697
238,4,1.25,0.028096648768746527,8.861908131081613
238,5,3.0,0.0285132382892057,8.046805095652466
238,6,1.5,0.02277356045176819,9.567911368108275
238,7,2.5,0.03582669875948898,8.580077623425977
238,8,2.25,0.0393908535456397,7.933161765425278
238,9,1.5,0.03985373079059433,8.357679807042837
238,10,1.75,0.023514164043695614,9.198847547014859
238,11,1.5,0.025273097574523236,9.341557658135539
238,12,2.75,0.020320311053508608,10.18764673004579
238,13,2.5,0.010923902980929458,9.169214260324882
238,14,1.25,0.02666172930938715,8.984892146807757
238,15,2.5,0.027818922421773744,10.011509728755051
