generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
300,0,2.25,0.021601999523922874,6.814818224970981
300,1,1.5,0.041537729112116166,7.137461378686245
300,2,3.0,0.0260652225660557,6.932721289993397
300,3,3.0,0.04522732682694597,6.3212251629262735
300,4,3.5,0.019697691025946203,6.305957124337741
300,5,1.5,0.029695310640323734,7.8222259475156335
300,6,2.5,0.0328493215900976,9.04463852703096
300,7,2.25,0.030945013092120922,6.275594460218613
300,8,3.75,0.039454891692454176,6.090297710788063
300,9,0.75,0.017019757200666508,7.962990530911753
300,10,1.5,0.014282313734825042,6.813817408598269
300,11,1.5,0.05706974529873839,7.110443992588569
300,12,2.5,0.04671506784099024,7.586567029371145
300,13,3.25,0.028743156391335394,7.605473040956254
300,14,2.5,0.019102594620328494,8.153496680611429
300,15,1.5,0.015948583670554628,8.387715581424093
