generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
155,0,0.5,0.0,6.9541803394990644,18.114583333332945,0.0
155,1,0.5,0.0,7.171763980654768,16.43749999999971,0.0
155,2,0.0,0.0,7.169575344852506,15.241666666666443,0.0
155,3,0.5,0.0,7.334458956502303,14.979166666666458,0.0
155,4,0.0,0.0,6.973070534950595,14.691666666666475,0.0
155,5,0.0,0.0,7.547615607822956,14.960416666666458,0.0
155,6,0.75,0.0,7.205589825505232,13.822916666666522,0.0
155,7,0.5,0.0,7.28827823603715,13.718749999999861,0.0
155,8,0.0,0.0,6.974572584772824,14.73541666666647,0.0
155,9,0.0,0.0,7.165602214881473,14.89583333333313,0.0
155,10,0.75,0.0,7.361222867657661,14.610416666666477,0.0
155,11,0.5,0.0,7.097894445403424,14.320833333333162,0.0
155,12,0.25,0.0,6.89572020304825,16.804166666666355,0.0
155,13,0.0,0.0,6.680732166007967,14.937499999999794,0.0
155,14,0.25,0.0022218107757822625,6.929816369710185,15.404166666666434,0.0
155,15,0.0,0.0022218107757822625,7.115726039862119,13.38124999999988,0.0
