generationNo,genotypeID,timeAlive,alive,groupingScore
155,0,33.17135416666543,0.5,0.4241691353453064
155,1,37.8531249999985,0.5,0.3014835215700796
155,2,27.49114583333233,0.4375,0.31465237918903904
155,3,26.909895833332364,0.3125,0.3848477133864099
155,4,32.3895833333321,0.5,0.3900782262543973
155,5,40.66249999999833,0.6875,0.3761456211812627
155,6,29.151562499998953,0.3125,0.40046982040362894
155,7,30.276041666665563,0.3125,0.26787863358637287
155,8,36.68645833333185,0.5625,0.38009164969450104
155,9,27.647395833332347,0.3125,0.3349264025180522
155,10,35.29583333333198,0.4375,0.38392195889650066
155,11,28.052604166665677,0.3125,0.3132406035919274
155,12,33.27864583333205,0.3125,0.32180383262358825
155,13,31.988020833332122,0.5,0.3760993334567672
155,14,26.600520833332382,0.25,0.2694061284947232
155,15,27.373958333332386,0.3125,0.27976300685058325
