generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
242,0,2.75,0.00791520088872431,8.22091975016597
242,1,1.5,0.0023143862247731904,9.934014416568932
242,2,2.5,0.004952786521014627,7.797514774790904
242,3,2.25,0.009535271246065544,7.403866213381323
242,4,2.75,0.01745047213478985,7.257160586184085
242,5,3.25,0.016015552675430478,7.553460191289014
242,6,2.25,0.026846880207369007,7.416660609876661
242,7,0.75,0.016154415848916866,9.024294331145605
242,8,2.75,0.06068320681355305,7.5357661885443035
242,9,2.75,0.014812071838548418,10.16856321797997
242,10,2.75,0.01666358081836697,10.117139784684394
242,11,2.0,0.04105721162747639,11.220479395115701
242,12,2.75,0.028652101462692096,11.31515283879997
242,13,2.5,0.035687835586002595,7.7925550724439905
242,14,1.75,0.03679874097389372,9.506792092026439
242,15,3.25,0.02818922421773746,9.373261451471505
