generationNo,genotypeID,timeAlive,alive,groupingScore
308,0,22.87812499999927,0.25,0.3395471316353249
308,1,23.57239583333264,0.3125,0.334979766722209
308,2,27.996354166665707,0.625,0.4342567245893834
308,3,24.42968749999924,0.4375,0.4496548440847417
308,4,22.917708333332623,0.375,0.3851166388955011
308,5,28.259895833332372,0.5,0.474157938586051
308,6,22.086979166666055,0.25,0.47979647702927875
308,7,27.694270833332403,0.5625,0.37870447512497024
308,8,22.209374999999298,0.375,0.38669364437038806
308,9,22.968749999999297,0.375,0.3329564389431088
308,10,24.592708333332503,0.5,0.3073226612711259
308,11,25.458854166665866,0.4375,0.3924214472744585
308,12,21.221874999999415,0.125,0.4358337300642704
308,13,24.829166666665866,0.4375,0.47668709830992617
308,14,22.980208333332595,0.375,0.414886336586527
308,15,21.405208333332723,0.3125,0.4017644608426565
