generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
308,0,3.5,0.033920495120209476,7.303492547264485
308,1,1.25,0.0057129254939300165,8.026069698940853
308,2,3.0,0.028148059985717684,7.57199575777736
308,3,1.25,0.009343013568198048,7.806616996130087
308,4,3.0,0.04748869316829327,8.74803666242125
308,5,3.5,0.050464175196381814,9.007355873553461
308,6,2.5,0.06909069269221613,6.475937020348399
308,7,2.75,0.040645084503689595,8.646311824549397
308,8,0.5,0.02999285884313259,8.287628996371513
308,9,5.75,0.02588669364437039,6.090449713067664
308,10,1.5,0.046655558200428465,8.47037089230141
308,11,1.0,0.05564151392525589,6.6152614459175485
308,12,1.75,0.02898119495358248,6.404237729093555
308,13,2.5,0.049154963104022856,7.487856348537102
308,14,1.75,0.04463223042132825,6.761428220034838
308,15,3.5,0.015710545108307546,6.895583405023075
