generationNo,genotypeID,timeAlive,alive,groupingScore
232,0,31.47812499999879,0.375,0.3818321946342276
232,1,33.734895833332,0.375,0.3285806532244626
232,2,32.09479166666546,0.125,0.3911431428095318
232,3,25.37135416666583,0.1875,0.31404140976503914
232,4,31.202083333332126,0.375,0.37390643226128983
232,5,29.524999999998816,0.5,0.26894475920679883
232,6,33.672395833331954,0.5625,0.3367355440759873
232,7,31.715104166665398,0.375,0.18010539910014994
232,8,28.87343749999893,0.3125,0.2087360439926679
232,9,33.56666666666535,0.375,0.32291493084485917
232,10,33.41927083333204,0.125,0.3578257790368272
232,11,30.91822916666547,0.25,0.36415805699050163
232,12,28.426562499998987,0.25,0.29607565405765707
232,13,35.92656249999857,0.4375,0.371302699550075
232,14,36.533854166665236,0.375,0.3693238626895518
232,15,36.07031249999856,0.5,0.38185302449591735
