generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
348,0,4.0,0.08628897881456796,5.764415793278705
348,1,1.5,0.04677457748155201,7.718661967206501
348,2,2.0,0.06361580576053322,6.159481611818437
348,3,1.5,0.08367055462985004,6.518028597985243
348,4,2.0,0.0021423470602237563,7.2106510866961
348,5,2.5,0.014520352297072124,8.950200075403803
348,6,3.25,0.016127112592239944,6.249458535125896
348,7,2.0,0.009462032849321591,7.556765528890142
348,8,3.25,0.020411806712687455,5.746995751822926
348,9,2.25,0.012497024517971913,7.229740597586126
348,10,0.5,0.007855272554153773,8.27749041591697
348,11,3.0,0.02285170197572007,5.8681113528293025
348,12,2.5,0.062485122589859554,6.099156076192743
348,13,2.0,0.04362056653177815,6.367189010192428
348,14,1.75,0.06557962389907165,5.696661172958321
348,15,2.75,0.06599619138300405,6.06428074584181
