generationNo,genotypeID,timeAlive,alive,groupingScore
314,0,21.700520833332696,0.3125,0.27466674601285407
314,1,22.27499999999934,0.25,0.3433408712211378
314,2,24.23802083333252,0.4375,0.25502856462746964
314,3,27.105729166665736,0.375,0.3761455605808141
314,4,27.12239583333244,0.5,0.37122113782432753
314,5,20.38124999999943,0.25,0.3177517257795763
314,6,22.51510416666596,0.5,0.3579504879790526
314,7,26.73802083333243,0.5,0.3707301832896929
314,8,28.966666666665663,0.6875,0.321337181623423
314,9,21.280208333332727,0.25,0.3045554629850036
314,10,25.84947916666577,0.4375,0.38691680552249463
314,11,20.935416666666068,0.25,0.20700428469412047
314,12,27.33437499999906,0.5625,0.404100214234706
314,13,24.09114583333257,0.3125,0.3201916210426089
314,14,25.348958333332508,0.375,0.4013478933587242
314,15,28.41302083333236,0.625,0.4398059985717686
