generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
314,0,2.5,0.04034753630088074,6.449605699737663
314,1,2.0,0.049154963104022856,7.427080190526151
314,2,1.75,0.06706736491311593,7.512882261727004
314,3,2.25,0.03487264936919781,6.523033299965537
314,4,3.75,0.010533206379433467,6.605317387987931
314,5,1.25,0.026898357533920496,7.966047470834504
314,6,1.75,0.018567007855272554,7.5836614728172576
314,7,3.5,0.008628897881456796,7.480959564986554
314,8,2.75,0.014758390859319208,6.293504467374567
314,9,2.0,0.07456557962389906,6.581080605920384
314,10,1.75,0.06331825755772436,7.54961197034954
314,11,3.0,0.0474291835277315,7.375924796864507
314,12,1.25,0.03885979528683647,7.32744653547975
314,13,2.5,0.027671982861223517,7.6584737362041695
314,14,2.5,0.025767674363246847,8.154215672452217
314,15,3.0,0.030528445608188525,7.13674268174373
