generationNo,genotypeID,timeAlive,alive,groupingScore
291,0,29.92604166666561,0.1875,0.30439964821329385
291,1,29.448437499998903,0.4375,0.3113659507498612
291,2,23.899479166665873,0.25,0.35816284021477507
291,3,34.80833333333196,0.4375,0.35653119792630994
291,4,16.89062499999958,0.0625,0.2962645806332161
291,5,21.76302083333266,0.1875,0.3439640807257916
291,6,22.72239583333264,0.125,0.395193019811146
291,7,32.69218749999875,0.375,0.41027124606554344
291,8,30.024479166665557,0.25,0.3815034252916127
291,9,24.942187499999175,0.1875,0.3424481577485651
291,10,27.491145833332414,0.25,0.3790038881688576
291,11,32.92708333333205,0.625,0.32319246435845217
291,12,29.98020833333227,0.25,0.3833665062025551
291,13,24.25677083333256,0.25,0.3683461396037771
291,14,27.38281249999905,0.375,0.36490927605998885
291,15,30.02656249999894,0.4375,0.38254489909276057
