generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
291,0,1.75,0.03254027032031105,7.828391195125733
291,1,2.25,0.04614886132197741,7.452502331550399
291,2,2.5,0.04786150712830957,7.06418610890333
291,3,3.0,0.0414275134234401,7.498286442462492
291,4,4.25,0.017357896685798926,7.584257172115411
291,5,2.5,0.014719496389557489,10.134442370615995
291,6,2.0,0.020227735604517683,7.955891344015509
291,7,2.75,0.01786706165524903,9.175209336289043
291,8,3.0,0.03531753379003888,8.110421801973295
291,9,3.5,0.030364747269024255,8.383311636063087
291,10,3.5,0.03230883169783373,6.137770806065899
291,11,2.25,0.021338640992408814,9.394292663812493
291,12,3.0,0.049759303832623586,8.053823158300833
291,13,3.75,0.04323273467876319,7.013873883623576
291,14,2.75,0.017820773930753563,10.186680005271166
291,15,2.5,0.041103499351971856,9.146977506139294
