generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
313,0,3.5,0.03933587241133064,8.84667968739891
313,1,1.75,0.03171863841942395,8.327273929173735
313,2,1.0,0.04350154725065461,6.994083561120261
313,3,2.25,0.04838133777671983,7.7933626822192625
313,4,2.75,0.01065222566055701,7.783403501595608
313,5,1.75,0.019697691025946203,6.208904165755962
313,6,2.0,0.017852892168531302,7.796224689129293
313,7,1.5,0.033563437276838845,6.188839806666319
313,8,1.5,0.010949773863365864,7.097622320506438
313,9,1.25,0.012794572720780766,7.4661306384574
313,10,2.5,0.01963818138538443,7.91387925845928
313,11,3.75,0.01957867174482266,6.481311205518272
313,12,3.0,0.061949535824803614,8.761509995204342
313,13,3.0,0.017257795762913593,7.192683349605813
313,14,1.5,0.046655558200428465,6.792199103552312
313,15,1.25,0.05076172339919067,8.238297916012375
