generationNo,genotypeID,timeAlive,alive,groupingScore
313,0,24.731249999999225,0.375,0.4534039514401333
313,1,21.6067708333327,0.375,0.3384313258747917
313,2,23.590624999999235,0.3125,0.25471613901452034
313,3,26.4593749999991,0.5,0.37325934301356817
313,4,25.2937499999992,0.5,0.4469174006189003
313,5,27.533854166665712,0.625,0.2957034039514402
313,6,23.856249999999168,0.625,0.30376696024756006
313,7,25.74427083333248,0.4375,0.39700368959771487
313,8,25.085416666665804,0.625,0.397747560104737
313,9,24.911458333332558,0.3125,0.47634491787669603
313,10,18.052604166666132,0.25,0.3047786241371102
313,11,25.65677083333248,0.4375,0.46634729826231847
313,12,28.257812499999034,0.5,0.43700904546536534
313,13,23.86979166666588,0.4375,0.5354975005950964
313,14,24.993749999999153,0.5625,0.4301505593906213
313,15,27.907812499999057,0.5625,0.41262497024517963
