generationNo,genotypeID,timeAlive,alive,groupingScore
241,0,34.55208333333199,0.5,0.4223870579522311
241,1,32.17395833333215,0.5,0.47231994075171263
241,2,34.148437499998614,0.625,0.33312118126272916
241,3,27.132291666665733,0.375,0.29249213108683575
241,4,30.156249999998863,0.375,0.3746412701351602
241,5,22.931770833332525,0.375,0.326397889279763
241,6,25.155208333332457,0.375,0.33172097759674135
241,7,31.45833333333211,0.5,0.46193991853360494
241,8,31.614062499998777,0.5,0.43192232919829665
241,9,31.59062499999885,0.4375,0.40237918903906683
241,10,34.88229166666533,0.5625,0.37147056100722087
241,11,35.21614583333194,0.5625,0.41240048139233476
241,12,32.9765624999987,0.4375,0.3871620996111831
241,13,36.30156249999857,0.5625,0.4624953712275504
241,14,30.745833333332207,0.375,0.3345908165154601
241,15,24.3708333333325,0.1875,0.420755415663766
