generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
27,0,1.0,17.09374999999957,0.20246250694315868,0.5273109417946013,27.869791666665655
27,1,1.125,20.01041666666617,0.19706998703943712,0.5350047333469145,0.0
27,2,0.625,18.763541666666242,0.20105073134604703,0.6054545624760665,9.639062499998925
27,3,0.875,21.262499999999402,0.1160664691723755,0.7261187784248572,8.861979166666302
27,4,1.375,21.033333333332784,0.3488937233845584,0.5143183834919417,12.806249999998911
27,5,0.75,19.44062499999954,0.32014904647287534,0.49421266821319804,7.295833333332775
27,6,1.125,16.791666666666355,0.20528605813738196,0.4472974540889567,17.173958333332184
27,7,1.5,17.50208333333298,0.3408628031845955,0.567699350446664,11.920312499998927
27,8,1.25,19.195833333332864,0.12594889835215703,0.518408421035756,15.386979166665771
27,9,0.0,16.242708333333052,0.22241251620070357,0.41255134584458397,18.681770833331875
27,10,1.25,18.787499999999575,0.2553462321792261,0.4170334092714686,11.6135416666656
27,11,1.75,19.147916666666198,0.17533790038881691,0.6189344572863813,22.42395833333198
27,12,0.125,18.410416666666208,0.3632429179781522,0.5005311494109639,13.043229166666155
27,13,0.0,15.614583333333018,0.16522403258655805,0.5125887614549506,21.27604166666593
27,14,0.625,18.485416666666236,0.2412053323458619,0.5459613321446278,15.687499999998835
27,15,0.375,18.09791666666628,0.27624513978892795,0.4742352237710769,12.817708333332329
27,16,1.25,18.259374999999604,0.21593223477133863,0.5230830143309456,10.332291666665542
27,17,0.75,17.66354166666629,0.3621783003147565,0.5016279269913044,16.17187499999826
27,18,0.0,18.516666666666257,0.37849472319940747,0.5487106760560817,7.372916666665927
27,19,0.625,18.176041666666272,0.3762497685613775,0.5335948916274204,11.713541666665883
27,20,0.0,17.508333333332963,0.26504351046102576,0.42927479769598637,12.362499999998883
27,21,1.5,22.25624999999938,0.32452323643769676,0.6134919154164091,16.599479166666313
27,22,0.125,18.393749999999596,0.3511618218848362,0.6089372987414241,9.866145833332663
27,23,0.125,18.94166666666623,0.3380623958526199,0.4306804456388886,2.567708333333009
27,24,1.75,12.342708333333087,0.1533743751157193,0.27393900249994857,42.86718749999867
27,25,1.25,21.58333333333275,0.36838085539714865,0.5776744958356786,0.0
27,26,0.625,16.755208333333023,0.3002221810775782,0.5068067563026922,16.28333333333237
27,27,0.75,17.836458333332963,0.2807813367894834,0.4511058652286198,13.38906249999895
27,28,0.25,20.01354166666617,0.3618311423810405,0.5265327992514011,0.0
27,29,0.0,18.8927083333329,0.43466487687465283,0.6023115012944752,5.468749999999375
27,30,0.0,12.391666666666499,0.21049342714312166,0.27541537217863443,38.03645833333171
27,31,0.375,15.95208333333307,0.20653582669875944,0.5068442267868402,15.203645833332377
