generationNo,genotypeID,timeAlive,alive,groupingScore
236,0,34.91093749999859,0.5625,0.335652391268122
236,1,38.8760416666651,0.4375,0.2856919680053324
236,2,31.402083333332122,0.25,0.3651266455590735
236,3,39.43437499999837,0.625,0.37974920846525584
236,4,38.3901041666651,0.5,0.3025641559740043
236,5,35.03124999999865,0.375,0.3600754040993168
236,6,28.449479166665636,0.125,0.1891872187968672
236,7,40.28906249999832,0.625,0.3661473087818697
236,8,40.57760416666497,0.5,0.41436843859356776
236,9,31.61249999999881,0.3125,0.31440593234460923
236,10,42.23958333333154,0.6875,0.31564530911514743
236,11,23.636979166665935,0.25,0.194009331778037
236,12,28.47239583333232,0.3125,0.2708611064822529
236,13,38.63124999999841,0.5,0.3415889018496917
236,14,34.42760416666536,0.25,0.2607169638393601
236,15,34.085416666665324,0.375,0.30695925679053493
