generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
233,0,2.75,0.011498083652724546,9.410667433954838
233,1,1.75,0.03153641059823363,8.21606688359105
233,2,2.75,0.034702549575070823,9.72388846925687
233,3,2.5,0.04365939010164972,7.86661346674765
233,4,1.0,0.009290118313614398,9.325328671007012
233,5,3.25,0.010706548908515249,8.734820628960547
233,6,1.5,0.015664055990668224,8.661099757665824
233,7,3.75,0.017747042159640063,8.1531675762322
233,8,3.0,0.020038326945509083,9.877487449631296
233,9,3.25,0.01953841026495584,8.75071116411955
233,10,1.75,0.010873187802032993,11.871425212210536
233,11,2.75,0.01970504915847359,7.726837421667623
233,12,3.0,0.036410598233627724,8.607979387269628
233,13,2.0,0.028620229961673054,10.464394960513346
233,14,2.25,0.01928845192467922,9.883835145047438
233,15,2.0,0.028245292451258126,9.268492367641912
