generationNo,genotypeID,timeAlive,alive,groupingScore
256,0,37.5171874999985,0.625,0.5274254767635622
256,1,33.526562499998704,0.5625,0.5453851138678022
256,2,29.289583333332253,0.4375,0.4403235511942233
256,3,37.84218749999845,0.5625,0.5367408813182744
256,4,34.74999999999862,0.5,0.37662007035734124
256,5,29.15208333333228,0.4375,0.3747107017219034
256,6,39.36458333333171,0.625,0.47198435474912054
256,7,30.038541666665534,0.4375,0.3883192927235697
256,8,27.70572916666569,0.375,0.3291520088872431
256,9,32.74687499999878,0.5,0.5165362895760044
256,10,35.18906249999856,0.5625,0.47429874097389374
256,11,33.84166666666533,0.4375,0.36479355674875025
256,12,32.25104166666547,0.4375,0.4604239955563784
256,13,30.416666666665545,0.3125,0.4332068135530458
256,14,30.376041666665515,0.5,0.3737386595074986
256,15,30.84322916666551,0.4375,0.4208711349750046
