generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
193,0,0.0,0.0,6.8877424729759245,18.222916666666272,0.0
193,1,0.0,0.0,7.004953426340352,17.110416666666335,0.0
193,2,1.5,0.0,7.350076960893155,16.16666666666639,0.83854166666364
193,3,0.0,0.0,7.482005047049369,16.06458333333306,0.0
193,4,0.25,0.0,7.804544956871017,16.377083333333044,0.0
193,5,0.0,0.0,7.2614219768916755,16.0041666666664,0.0
193,6,0.0,0.0,7.187594762396322,14.72916666666647,0.0
193,7,0.0,0.0,7.196311467382852,14.68958333333314,0.0
193,8,0.5,0.0,7.311076974452565,20.187499999999496,0.0
193,9,0.0,0.002360673949268654,7.251834771752431,15.870833333333074,0.0
193,10,0.0,0.0,7.7453855698906615,16.23958333333305,0.0
193,11,0.0,0.002360673949268654,7.7310656657981,15.643749999999752,0.0
193,12,0.0,0.0,7.508471073247,16.77499999999969,0.0
193,13,0.25,0.016617293093871506,7.704858723771705,15.78541666666641,0.0
193,14,0.0,0.0,6.9825066050023015,15.639583333333086,0.0
193,15,0.0,0.016617293093871506,7.052697590002326,14.854166666666464,0.0
