generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
331,0,1.25,0.015055939062128064,8.260039149874224
331,1,1.75,0.00470126160437991,7.439582148103509
331,2,2.25,0.020292787431563913,7.560582342626111
331,3,3.25,0.022673173054034754,5.616320098417979
331,4,2.25,0.015174958343251607,8.368481322378098
331,5,1.75,0.010949773863365864,7.29009648704743
331,6,3.0,0.017436324684598905,8.50576988184482
331,7,1.5,0.030647464889312068,6.843939324516792
331,8,2.0,0.02076886455605808,7.215601989128169
331,9,2.5,0.047310164246607944,7.389807874247719
331,10,2.5,0.02951678171863842,7.228192452544388
331,11,2.0,0.010235658176624612,7.3754820778994326
331,12,1.5,0.026660318971673414,8.144705192809997
331,13,2.25,0.012913592001904308,6.0166749803332085
331,14,1.5,0.025291597238752676,6.258698157395061
331,15,3.0,0.04594144251368722,5.567156849722086
