generationNo,genotypeID,timeAlive,alive,groupingScore
215,0,38.44843749999844,0.625,0.39645475754040993
215,1,43.79739583333148,0.625,0.48034702549575076
215,2,40.262499999998326,0.5625,0.4825133311114814
215,3,35.517708333331925,0.5,0.30090818196967173
215,4,35.92760416666523,0.5,0.39441343109481747
215,5,33.5322916666654,0.375,0.36413722712881186
215,6,35.8598958333319,0.4375,0.4261164805865689
215,7,33.95781249999863,0.375,0.3979128478586902
215,8,32.409895833332094,0.25,0.3726670554907515
215,9,35.53645833333196,0.375,0.4000583236127312
215,10,35.87812499999861,0.4375,0.4170242459590069
215,11,33.43541666666533,0.4375,0.330840693217797
215,12,34.649479166665266,0.3125,0.3835714880853191
215,13,38.72083333333174,0.5625,0.3942467922012997
215,14,30.483854166665505,0.375,0.35375354107648727
215,15,30.556770833332155,0.3125,0.37761414764205964
